,latitud,longitud,profundidad (km),magnitud (M),distrito,gasto por daño
19230,-6.8232,-75.8366,27,4.7,36,37964700000.0
19231,-15.4051,-71.9372,154,4.7,20,71909500000.0
19232,-14.7941,-72.4639,135,4.7,20,71909500000.0
19233,-5.6078,-77.3089,13,4.7,36,37964700000.0
19234,-17.5809,-70.1362,154,4.6,20,71909500000.0
19235,-9.0201,-80.4666,32,4.8,13,43009540000.0
19236,-3.5811,-80.3074,44,4.6,13,43009540000.0
19237,-11.1672,-74.0013,154,4.7,8,167976388949.99994
19238,-8.7499,-80.4178,25,4.6,13,43009540000.0
19239,-8.9742,-80.5311,29,4.8,13,43009540000.0
19240,-3.7182,-80.6974,27,4.6,13,43009540000.0
19241,-7.2619,-80.8925,38,4.7,13,43009540000.0
19242,-7.465,-79.8965,31,4.6,13,43009540000.0
19243,-13.5732,-76.7359,51,4.7,22,87387300000.0
19244,-8.0395,-74.6736,159,4.6,32,15037537500.0
19245,-8.0796,-81.2217,28,4.6,13,43009540000.0
19246,-15.4224,-74.1238,109,4.6,29,82972500000.0
19247,-9.5965,-78.9678,41,4.5,10,55328000000.0
19248,-8.0698,-74.5595,163,4.6,32,15037537500.0
19249,-18.6426,-70.9222,19,4.6,20,71909500000.0
19250,-11.5883,-74.7225,124,4.5,8,167976388949.99994
19251,-12.8783,-75.1829,108,4.5,29,82972500000.0
19252,-14.0856,-76.3863,58,5.5,29,82972500000.0
19253,-15.813,-73.2518,96,4.5,20,71909500000.0
19254,-9.3488,-79.3025,30,5.8,10,55328000000.0
19255,-8.0935,-74.5659,161,4.7,32,15037537500.0
19256,-9.1396,-79.1395,50,4.5,10,55328000000.0
19257,-15.1705,-74.8948,48,4.5,29,82972500000.0
19258,-5.7149,-78.7469,22,4.5,36,37964700000.0
19259,-10.5437,-76.9928,116,4.9,10,55328000000.0
19260,-14.5102,-76.5473,21,5.2,29,82972500000.0
19261,-11.4324,-73.1665,26,5.1,34,66667680000.0
19262,-16.5273,-73.512,10,4.8,20,71909500000.0
19263,-14.4789,-76.5601,20,4.5,29,82972500000.0
19264,-9.3438,-79.1789,39,4.5,10,55328000000.0
19265,-14.5537,-76.6002,26,4.7,29,82972500000.0
19266,-14.488,-76.4359,24,4.6,29,82972500000.0
19267,-9.2743,-79.2165,35,4.8,10,55328000000.0
19268,-14.5831,-73.0423,149,4.9,34,66667680000.0
19269,-14.5215,-72.8956,71,4.7,34,66667680000.0
19270,-17.3254,-70.875,21,4.5,20,71909500000.0
19271,-2.6543,-80.7956,52,4.9,13,43009540000.0
19272,-14.9228,-71.897,142,4.5,20,71909500000.0
19273,-16.521,-69.8283,197,4.5,20,71909500000.0
19274,-3.4598,-76.8694,37,5.5,36,37964700000.0
19275,-11.2491,-78.4495,27,4.6,0,291359135593.2201
19276,-15.6744,-70.2437,241,5.3,20,71909500000.0
19277,-11.1776,-76.7484,129,5.0,0,291359135593.2201
19278,-14.9325,-71.8852,146,4.5,20,71909500000.0
19279,-11.8102,-77.6272,49,4.7,0,291359135593.2201
19280,-3.2484,-80.5571,52,4.5,13,43009540000.0
19281,-14.3137,-76.2143,27,4.6,29,82972500000.0
19282,-7.8994,-79.8546,45,4.6,13,43009540000.0
19283,-15.4771,-70.6326,234,4.7,20,71909500000.0
19284,-10.6335,-78.4241,43,4.5,10,55328000000.0
19285,-15.3036,-73.2765,100,4.6,20,71909500000.0
19286,-9.2188,-79.1739,38,4.6,10,55328000000.0
19287,-15.2183,-74.1674,105,5.4,29,82972500000.0
19288,-14.6513,-76.45,45,4.5,29,82972500000.0
19289,-9.0937,-79.09,43,5.2,10,55328000000.0
19290,-14.4695,-77.1146,51,4.9,29,82972500000.0
19291,-12.9946,-76.7837,52,4.7,22,87387300000.0
19292,-7.9946,-74.683,164,4.5,32,15037537500.0
19293,-5.006,-76.3009,135,4.8,36,37964700000.0
19294,-7.8476,-74.5579,146,4.5,32,15037537500.0
19295,-16.2409,-74.11,11,4.5,29,82972500000.0
19296,-14.2869,-72.8536,129,4.7,34,66667680000.0
19297,-16.3149,-73.272,51,4.5,20,71909500000.0
19298,-17.2133,-69.6007,213,4.8,20,71909500000.0
19299,-17.5495,-73.152,21,4.7,20,71909500000.0
19300,-9.3699,-79.2418,38,4.7,10,55328000000.0
19301,-14.6676,-75.6084,35,4.6,29,82972500000.0
19302,-7.1555,-80.6909,39,4.8,13,43009540000.0
19303,-7.2197,-80.7882,26,4.6,13,43009540000.0
19304,-7.2077,-80.8821,5,4.6,13,43009540000.0
19305,-17.8589,-73.0908,10,4.6,20,71909500000.0
19306,-14.2096,-74.4861,92,4.5,29,82972500000.0
19307,-17.0557,-70.315,141,4.8,20,71909500000.0
19308,-15.3209,-71.8352,149,4.7,20,71909500000.0
19309,-15.7348,-70.3502,248,4.6,20,71909500000.0
19310,-15.7149,-71.7044,156,4.5,20,71909500000.0
19311,-8.1351,-74.6393,166,4.5,32,15037537500.0
19312,-17.9738,-69.8724,167,4.8,20,71909500000.0
19313,-10.6386,-75.4671,144,4.8,8,167976388949.99994
19314,-5.1442,-74.9843,169,5.8,36,37964700000.0
19315,-2.8396,-76.688,208,4.7,36,37964700000.0
19316,-5.3915,-76.6152,121,4.9,36,37964700000.0
19317,-10.6967,-75.6978,17,4.8,8,167976388949.99994
19318,-10.6995,-75.6745,11,4.7,8,167976388949.99994
19319,-3.461,-80.8547,25,4.6,13,43009540000.0
19320,-7.147,-76.2932,138,4.6,36,37964700000.0
19321,-4.2529,-80.5145,44,4.5,13,43009540000.0
19322,-8.79,-75.2666,39,4.6,32,15037537500.0
19323,-15.9348,-71.6814,154,5.3,20,71909500000.0
19324,-6.4771,-80.8093,31,4.7,13,43009540000.0
19325,-16.4945,-71.5502,123,4.8,20,71909500000.0
19326,-8.9465,-80.316,23,4.5,13,43009540000.0
19327,-15.3487,-74.5358,91,4.7,29,82972500000.0
19328,-7.8072,-79.92,50,4.6,13,43009540000.0
19329,-4.2417,-77.0295,154,4.8,36,37964700000.0
19330,-15.3304,-72.0011,131,4.9,20,71909500000.0
19331,-15.5231,-70.3749,265,4.6,20,71909500000.0
19332,-15.6854,-72.0321,13,4.6,20,71909500000.0
19333,-10.7065,-78.3699,45,4.6,10,55328000000.0
19334,-8.2568,-74.4329,191,5.1,32,15037537500.0
19335,-14.3378,-75.3746,83,4.5,29,82972500000.0
19336,-14.2261,-75.2954,108,5.3,29,82972500000.0
19337,-13.8488,-75.7038,101,4.6,29,82972500000.0
19338,-12.0964,-77.4081,39,4.7,18,22450590000.0
19339,-5.8358,-75.6794,148,4.5,36,37964700000.0
19340,-8.5064,-79.3224,49,4.5,13,43009540000.0
19341,-10.5216,-78.5406,50,4.5,10,55328000000.0
19342,-15.2649,-74.4956,100,4.6,29,82972500000.0
19343,-3.5273,-80.9673,27,4.5,13,43009540000.0
19344,-7.7152,-74.7095,22,4.7,32,15037537500.0
19345,-6.8775,-81.6465,30,4.8,13,43009540000.0
19346,-2.5224,-77.6727,75,4.6,36,37964700000.0
19347,-12.9777,-76.636,63,4.8,22,87387300000.0
19348,-18.151,-70.0933,114,4.6,20,71909500000.0
19349,-8.7696,-74.5928,157,4.9,32,15037537500.0
19350,-15.5337,-74.4387,85,4.6,29,82972500000.0
19351,-12.8071,-77.0158,47,4.5,22,87387300000.0
19352,-11.8674,-75.2146,11,4.9,8,167976388949.99994
19353,-17.9274,-70.2941,130,4.5,20,71909500000.0
19354,-14.6266,-70.7345,223,4.9,20,71909500000.0
19355,-15.4003,-71.5084,13,4.7,20,71909500000.0
19356,-16.3679,-73.9863,15,4.6,20,71909500000.0
19357,-17.9643,-71.155,30,4.6,20,71909500000.0
19358,-15.8923,-74.355,62,4.6,29,82972500000.0
19359,-16.2628,-73.729,26,4.8,20,71909500000.0
19360,-16.5643,-72.7986,76,4.6,20,71909500000.0
19361,-12.6313,-76.967,53,4.9,22,87387300000.0
19362,-4.4801,-77.2513,172,4.5,36,37964700000.0
19363,-16.309,-74.6988,22,4.5,29,82972500000.0
19364,-14.3463,-76.3246,21,4.9,29,82972500000.0
19365,-14.3497,-76.3197,23,4.5,29,82972500000.0
19366,-9.5786,-76.036,12,4.7,32,15037537500.0
19367,-9.6027,-76.1439,118,4.5,32,15037537500.0
19368,-16.2797,-74.9622,19,4.6,29,82972500000.0
19369,-12.6219,-75.4957,107,4.5,8,167976388949.99994
19370,-7.665,-74.798,159,4.5,32,15037537500.0
19371,-17.14,-70.9541,116,4.8,20,71909500000.0
19372,-15.2619,-71.3767,166,4.9,20,71909500000.0
19373,-16.3067,-74.6803,21,5.0,29,82972500000.0
19374,-3.0863,-80.0874,99,4.7,13,43009540000.0
19375,-8.3813,-80.1267,39,4.6,13,43009540000.0
19376,-3.9596,-76.5069,149,4.9,36,37964700000.0
19377,-11.7045,-77.6348,51,4.8,0,291359135593.2201
19378,-15.8878,-75.2439,22,4.5,29,82972500000.0
19379,-8.1183,-76.1937,143,4.5,32,15037537500.0
19380,-15.7742,-73.9662,76,4.5,29,82972500000.0
19381,-14.8279,-74.4198,102,4.7,29,82972500000.0
19382,-17.1035,-69.5676,208,4.9,20,71909500000.0
19383,-3.5874,-81.1816,47,5.2,13,43009540000.0
19384,-3.6236,-81.1588,40,4.7,13,43009540000.0
19385,-3.5632,-81.1083,48,4.8,13,43009540000.0
19386,-4.8979,-80.9285,34,4.8,13,43009540000.0
19387,-14.7595,-73.7521,115,4.5,29,82972500000.0
19388,-10.3681,-74.9497,17,4.5,8,167976388949.99994
19389,-15.0735,-72.1473,132,4.8,20,71909500000.0
19390,-13.5067,-75.4447,118,5.1,29,82972500000.0
19391,-3.9979,-81.1309,41,4.9,13,43009540000.0
19392,-12.0054,-72.1673,20,4.9,34,66667680000.0
19393,-18.3852,-70.2001,33,4.5,20,71909500000.0
19394,-13.9854,-76.1663,70,4.7,29,82972500000.0
19395,-17.3031,-71.8995,41,4.5,20,71909500000.0
19396,-4.3601,-77.0262,36,5.2,36,37964700000.0
19397,-7.3739,-74.8137,151,4.8,36,37964700000.0
19398,-8.5884,-80.6535,8,4.7,13,43009540000.0
19399,-15.6264,-74.3247,45,4.5,29,82972500000.0
19400,-14.4436,-73.9837,106,5.0,29,82972500000.0
19401,-3.1147,-75.9218,148,5.1,36,37964700000.0
19402,-14.4994,-76.3628,17,4.6,29,82972500000.0
19403,-10.4722,-78.5514,53,4.5,10,55328000000.0
19404,-16.5424,-69.8397,219,4.8,20,71909500000.0
19405,-10.6677,-73.7641,133,5.2,8,167976388949.99994
19406,-17.2705,-70.5671,131,4.5,20,71909500000.0
19407,-10.2613,-75.126,164,5.3,8,167976388949.99994
19408,-12.9692,-76.7571,57,4.7,22,87387300000.0
19409,-9.2293,-75.5226,124,4.9,32,15037537500.0
19410,-16.3114,-74.5933,26,5.1,29,82972500000.0
19411,-16.1032,-73.37,84,4.5,20,71909500000.0
19412,-10.1193,-75.0792,11,4.5,8,167976388949.99994
19413,-16.3359,-74.6558,31,4.9,29,82972500000.0
19414,-16.353,-74.6307,34,5.0,29,82972500000.0
19415,-7.1958,-81.1403,28,5.6,13,43009540000.0
19416,-9.9585,-75.7392,9,4.5,32,15037537500.0
19417,-11.1003,-78.3529,39,4.6,0,291359135593.2201
19418,-10.0396,-74.4647,26,4.6,8,167976388949.99994
19419,-17.747,-69.8543,169,4.5,20,71909500000.0
19420,-10.2463,-78.6133,48,4.6,10,55328000000.0
19421,-15.5512,-71.7629,155,4.5,20,71909500000.0
19422,-8.5086,-76.0594,129,4.5,32,15037537500.0
19423,-3.1241,-81.0279,39,4.5,13,43009540000.0
19424,-15.7497,-71.684,177,4.6,20,71909500000.0
19425,-18.2976,-69.9534,131,4.6,20,71909500000.0
19426,-17.9137,-69.559,190,4.5,20,71909500000.0
19427,-17.8014,-72.8377,23,5.7,20,71909500000.0
19428,-14.359,-73.7422,102,4.9,34,66667680000.0
19429,-8.4841,-74.7666,162,4.8,32,15037537500.0
19430,-17.7835,-72.5897,12,4.5,20,71909500000.0
19431,-13.4165,-77.2306,14,4.6,22,87387300000.0
19432,-9.8799,-79.9233,25,4.6,10,55328000000.0
19433,-6.6892,-76.4847,136,4.6,36,37964700000.0
19434,-7.7323,-74.8329,20,5.0,32,15037537500.0
19435,-11.1772,-76.8132,112,4.5,0,291359135593.2201
19436,-5.6725,-76.8279,150,4.6,36,37964700000.0
19437,-11.7065,-76.9194,97,4.5,4,723611306388.885
19438,-3.8694,-75.8758,174,5.2,36,37964700000.0
19439,-5.9138,-76.108,59,4.7,36,37964700000.0
19440,-14.8472,-74.6028,96,4.9,29,82972500000.0
19441,-17.0998,-70.6836,144,4.6,20,71909500000.0
19442,-6.0481,-76.2475,28,4.9,36,37964700000.0
19443,-8.1742,-74.3722,192,4.7,32,15037537500.0
19444,-15.3112,-71.7313,158,4.8,20,71909500000.0
19445,-3.0547,-77.8189,200,4.9,36,37964700000.0
19446,-14.2464,-73.2288,118,4.5,34,66667680000.0
19447,-6.1856,-76.2144,43,4.5,36,37964700000.0
19448,-16.7523,-71.9049,36,4.6,20,71909500000.0
19449,-9.3958,-79.1417,53,4.5,10,55328000000.0
19450,-15.0159,-73.1334,129,4.6,20,71909500000.0
19451,-8.5198,-74.6785,165,4.7,32,15037537500.0
19452,-17.7329,-72.7067,36,4.5,20,71909500000.0
19453,-15.3463,-73.3806,107,4.7,20,71909500000.0
19454,-4.4937,-77.592,168,4.6,36,37964700000.0
19455,-14.8478,-74.3688,115,4.5,29,82972500000.0
19456,-3.9504,-77.577,22,4.5,36,37964700000.0
19457,-4.6197,-80.1508,42,4.6,13,43009540000.0
19458,-2.7389,-75.4364,14,6.2,36,37964700000.0
19459,-3.0407,-75.3993,25,4.5,36,37964700000.0
19460,-3.0201,-75.5068,13,4.7,36,37964700000.0
19461,-2.6714,-75.5781,26,4.7,36,37964700000.0
19462,-17.6395,-70.5559,106,4.5,20,71909500000.0
19463,-11.2468,-75.9243,6,5.1,38,259756250000.0
19464,-3.0594,-75.4519,52,4.9,36,37964700000.0
19465,-12.3471,-74.8968,102,4.6,8,167976388949.99994
19466,-8.8981,-75.7136,144,4.6,32,15037537500.0
19467,-16.512,-71.958,34,4.6,20,71909500000.0
19468,-15.1134,-74.2768,112,4.8,29,82972500000.0
19469,-9.1196,-75.9388,17,4.6,32,15037537500.0
19470,-13.7372,-74.7079,97,4.5,29,82972500000.0
19471,-7.4818,-73.8444,21,4.8,36,37964700000.0
19472,-2.7194,-75.489,158,4.8,36,37964700000.0
19473,-8.5844,-74.896,134,4.6,32,15037537500.0
19474,-16.635,-69.8664,216,4.6,20,71909500000.0
19475,-3.1578,-75.4958,13,4.7,36,37964700000.0
19476,-7.3632,-76.2834,158,4.7,36,37964700000.0
19477,-12.2695,-75.075,99,4.5,8,167976388949.99994
19478,-5.5525,-77.1012,29,4.7,36,37964700000.0
19479,-16.1769,-72.0725,118,4.6,20,71909500000.0
19480,-14.3634,-74.3862,112,4.6,29,82972500000.0
19481,-15.8388,-74.1921,85,4.5,29,82972500000.0
19482,-15.1495,-72.0437,136,4.5,20,71909500000.0
19483,-16.3242,-69.8789,256,4.7,20,71909500000.0
19484,-15.9795,-72.3216,120,4.6,20,71909500000.0
19485,-15.6922,-71.8956,11,5.5,20,71909500000.0
19486,-15.6895,-71.9033,12,5.2,20,71909500000.0
19487,-15.7001,-71.872,9,5.0,20,71909500000.0
19488,-15.6676,-71.9438,13,4.9,20,71909500000.0
19489,-15.6995,-71.9352,14,4.5,20,71909500000.0
19490,-15.6987,-71.9557,12,5.1,20,71909500000.0
19491,-18.5339,-71.2087,9,4.7,20,71909500000.0
19492,-9.2201,-79.2129,53,5.0,10,55328000000.0
19493,-12.8946,-77.1702,36,4.6,22,87387300000.0
19494,-10.7808,-74.2615,21,4.5,8,167976388949.99994
19495,-15.6231,-71.9549,0,4.9,20,71909500000.0
19496,-15.284,-73.4525,109,4.5,29,82972500000.0
19497,-17.5148,-70.0026,192,4.8,20,71909500000.0
19498,-16.3282,-73.5387,31,5.4,20,71909500000.0
19499,-16.2777,-73.4884,44,4.5,20,71909500000.0
19500,-18.5109,-70.921,37,4.7,20,71909500000.0
19501,-12.2436,-77.404,32,4.5,18,22450590000.0
19502,-8.5539,-74.4207,169,5.9,32,15037537500.0
19503,-2.8004,-80.4856,152,4.6,13,43009540000.0
19504,-4.0428,-81.24,41,4.8,13,43009540000.0
19505,-14.8095,-74.3859,101,4.8,29,82972500000.0
19506,-16.8902,-73.6668,20,5.4,20,71909500000.0
19507,-12.3186,-77.7021,33,4.8,18,22450590000.0
19508,-10.2717,-78.552,49,4.5,10,55328000000.0
19509,-15.8178,-75.2825,24,4.7,29,82972500000.0
19510,-7.9593,-74.562,176,4.6,32,15037537500.0
19511,-7.0264,-80.2983,37,4.6,13,43009540000.0
19512,-14.5205,-76.102,22,4.8,29,82972500000.0
19513,-8.0132,-76.786,30,5.7,32,15037537500.0
19514,-15.7457,-75.1485,40,4.9,29,82972500000.0
19515,-10.5076,-78.5219,45,4.5,10,55328000000.0
19516,-5.296,-77.7145,33,4.8,36,37964700000.0
19517,-4.8425,-75.4842,153,4.5,36,37964700000.0
19518,-10.421,-79.664,34,4.5,10,55328000000.0
19519,-16.1572,-69.4939,257,4.9,20,71909500000.0
19520,-2.5779,-75.3815,153,4.8,36,37964700000.0
19521,-9.3457,-79.4154,246,4.9,10,55328000000.0
19522,-17.8171,-69.8587,184,4.6,20,71909500000.0
19523,-16.1857,-69.7175,202,4.5,20,71909500000.0
19524,-18.4216,-71.1116,38,4.8,20,71909500000.0
19525,-14.6979,-76.3605,39,4.6,29,82972500000.0
19526,-7.932,-75.305,16,4.9,32,15037537500.0
19527,-18.1231,-70.8223,84,4.4,20,71909500000.0
19528,-9.5061,-79.0263,51,4.8,10,55328000000.0
19529,-9.4052,-76.6082,153,4.9,32,15037537500.0
19530,-15.3912,-73.6382,111,4.8,29,82972500000.0
19531,-7.5642,-75.7268,131,4.9,36,37964700000.0
19532,-10.638,-73.9393,30,4.6,8,167976388949.99994
19533,-14.5794,-73.5957,12,5.7,34,66667680000.0
19534,-14.5465,-73.5406,12,4.6,34,66667680000.0
19535,-14.5338,-73.5066,3,4.6,34,66667680000.0
19536,-14.4976,-73.474,9,4.7,34,66667680000.0
19537,-14.5739,-73.5817,7,4.9,34,66667680000.0
19538,-14.526,-73.5141,10,4.3,34,66667680000.0
19539,-15.1722,-72.6797,132,4.5,20,71909500000.0
19540,-11.4331,-73.2042,23,4.5,34,66667680000.0
19541,-15.1976,-75.132,41,4.5,29,82972500000.0
19542,-4.7974,-80.1216,90,5.2,13,43009540000.0
19543,-13.467,-76.3313,62,4.8,22,87387300000.0
19544,-6.3856,-81.8703,19,4.5,13,43009540000.0
19545,-16.2075,-70.555,10,4.5,20,71909500000.0
19546,-2.608,-76.019,145,4.6,36,37964700000.0
19547,-16.2286,-70.5383,8,4.9,20,71909500000.0
19548,-9.734,-75.3238,119,4.7,8,167976388949.99994
19549,-15.0001,-74.0014,108,4.5,29,82972500000.0
19550,-10.4341,-73.8757,147,4.5,8,167976388949.99994
19551,-3.7355,-80.1331,80,4.5,13,43009540000.0
19552,-14.9718,-74.3681,100,4.5,29,82972500000.0
19553,-15.8466,-74.6135,35,4.6,29,82972500000.0
19554,-16.5109,-72.8305,63,4.1,20,71909500000.0
19555,-6.1004,-74.6817,42,4.7,36,37964700000.0
19556,-3.0732,-75.8832,53,4.8,36,37964700000.0
19557,-16.2921,-70.0447,224,4.6,20,71909500000.0
19558,-5.0165,-78.2159,41,4.6,36,37964700000.0
19559,-18.4567,-71.0146,23,4.5,20,71909500000.0
19560,-10.9284,-76.6014,118,4.7,38,259756250000.0
19561,-16.0018,-74.5063,30,5.0,29,82972500000.0
19562,-5.3946,-77.7721,11,4.5,36,37964700000.0
19563,-9.3854,-80.5163,24,4.5,13,43009540000.0
19564,-16.1258,-72.712,112,4.5,20,71909500000.0
19565,-9.3301,-72.6088,17,4.5,8,167976388949.99994
19566,-17.1577,-73.8523,22,4.7,20,71909500000.0
19567,-4.9638,-80.1071,74,4.5,13,43009540000.0
19568,-10.1382,-78.7791,48,4.5,10,55328000000.0
19569,-12.9836,-74.7875,82,4.5,34,66667680000.0
19570,-3.7369,-77.7483,185,4.9,36,37964700000.0
19571,-6.4449,-76.8229,135,4.8,36,37964700000.0
19572,-14.5666,-73.5641,7,4.5,34,66667680000.0
19573,-4.1623,-80.6432,52,6.2,13,43009540000.0
19574,-4.2335,-80.5384,31,4.6,13,43009540000.0
19575,-8.8167,-80.0986,21,4.7,13,43009540000.0
19576,-8.6923,-79.981,38,4.9,13,43009540000.0
19577,-16.2236,-70.5396,7,4.7,20,71909500000.0
19578,-4.2235,-80.5658,41,4.7,13,43009540000.0
19579,-17.7858,-73.6982,30,5.3,20,71909500000.0
19580,-15.9599,-74.7552,31,4.8,29,82972500000.0
19581,-4.1816,-80.6336,47,4.9,13,43009540000.0
19582,-16.5325,-73.1298,62,4.5,20,71909500000.0
19583,-8.0052,-75.9161,168,5.7,32,15037537500.0
19584,-9.6212,-78.9896,44,5.2,10,55328000000.0
19585,-13.9354,-74.629,113,4.5,29,82972500000.0
19586,-11.1579,-73.4067,103,4.7,8,167976388949.99994
19587,-17.36,-70.9431,24,4.5,20,71909500000.0
19588,-8.4067,-75.187,56,4.6,32,15037537500.0
19589,-9.9031,-78.883,27,4.5,10,55328000000.0
19590,-15.1956,-73.4155,122,4.5,29,82972500000.0
19591,-9.6777,-74.4229,34,4.6,8,167976388949.99994
19592,-15.3786,-73.4019,113,4.6,20,71909500000.0
19593,-8.0766,-74.3501,132,4.6,32,15037537500.0
19594,-10.5284,-79.796,45,4.8,10,55328000000.0
19595,-14.8452,-72.9469,126,4.6,34,66667680000.0
19596,-17.0246,-69.7424,183,4.8,20,71909500000.0
19597,-8.6686,-75.5964,144,4.5,32,15037537500.0
19598,-16.3805,-72.3996,92,4.9,20,71909500000.0
19599,-17.0772,-69.7687,213,4.6,20,71909500000.0
19600,-16.4888,-70.1618,208,4.0,20,71909500000.0
19601,-7.9099,-77.1113,185,4.5,32,15037537500.0
19602,-10.1739,-78.933,46,4.6,10,55328000000.0
19603,-14.5179,-76.2689,16,4.9,29,82972500000.0
19604,-8.2653,-74.5059,179,4.6,32,15037537500.0
19605,-8.6465,-74.5981,151,4.5,32,15037537500.0
19606,-6.7071,-74.8886,38,4.7,36,37964700000.0
19607,-3.7033,-77.1745,130,5.2,36,37964700000.0
19608,-5.2636,-76.4682,114,4.5,36,37964700000.0
19609,-15.7471,-70.7482,215,4.7,20,71909500000.0
19610,-3.6192,-77.1591,136,4.8,36,37964700000.0
19611,-14.2955,-73.6953,106,4.5,34,66667680000.0
19612,-14.997,-73.1589,114,4.8,34,66667680000.0
19613,-16.1101,-71.5684,142,4.5,20,71909500000.0
19614,-12.4535,-76.1496,101,4.7,38,259756250000.0
19615,-15.7713,-72.9142,105,4.7,20,71909500000.0
19616,-15.6573,-73.6162,94,6.2,20,71909500000.0
19617,-5.0926,-76.7582,114,5.0,36,37964700000.0
19618,-4.5327,-80.1861,92,5.0,13,43009540000.0
19619,-4.9402,-80.9138,41,4.9,13,43009540000.0
19620,-7.8505,-74.6885,165,4.6,32,15037537500.0
19621,-15.1937,-71.7902,140,4.5,20,71909500000.0
19622,-15.1871,-71.8024,135,4.6,20,71909500000.0
19623,-7.3981,-74.9791,133,4.9,36,37964700000.0
19624,-7.3005,-76.5604,131,4.6,36,37964700000.0
19625,-15.1784,-71.8022,133,4.5,20,71909500000.0
19626,-5.5995,-81.0163,31,4.5,13,43009540000.0
19627,-8.0017,-74.6579,164,4.5,32,15037537500.0
19628,-7.0203,-74.9655,147,4.5,36,37964700000.0
19629,-17.4499,-69.6078,199,4.5,20,71909500000.0
19630,-12.7834,-76.8355,52,4.7,22,87387300000.0
19631,-5.6129,-77.2056,37,5.2,36,37964700000.0
19632,-15.314,-71.3187,172,4.8,20,71909500000.0
19633,-11.0131,-78.0862,66,4.8,0,291359135593.2201
19634,-2.8277,-75.4985,20,4.7,36,37964700000.0
19635,-11.2014,-74.593,114,4.6,8,167976388949.99994
19636,-12.646,-77.183,28,4.9,22,87387300000.0
19637,-10.6487,-74.6966,45,5.0,8,167976388949.99994
19638,-8.2529,-80.3902,51,4.5,13,43009540000.0
19639,-15.7763,-74.056,66,5.0,29,82972500000.0
19640,-4.9797,-76.9731,128,4.8,36,37964700000.0
19641,-10.38,-78.64,42,4.8,10,55328000000.0
19642,-17.9309,-69.4721,152,4.1,20,71909500000.0
19643,-11.4766,-76.5469,110,4.5,38,259756250000.0
19644,-3.2173,-75.3484,44,4.8,36,37964700000.0
19645,-10.5946,-78.4995,48,5.1,10,55328000000.0
19646,-16.4597,-74.0829,31,4.7,20,71909500000.0
19647,-9.0453,-74.3562,160,5.2,8,167976388949.99994
19648,-15.1294,-72.3124,127,4.5,20,71909500000.0
19649,-8.0861,-74.6049,158,4.7,32,15037537500.0
19650,-11.8245,-77.566,54,5.2,0,291359135593.2201
19651,-16.38,-72.7315,86,4.7,20,71909500000.0
19652,-14.0806,-76.1739,38,4.5,29,82972500000.0
19653,-14.7431,-76.2394,19,4.6,29,82972500000.0
19654,-7.8584,-76.3217,151,4.5,32,15037537500.0
19655,-8.3289,-79.9354,32,4.6,13,43009540000.0
19656,-10.8397,-75.5304,22,4.9,8,167976388949.99994
19657,-17.457,-73.635,26,4.5,20,71909500000.0
19658,-3.9584,-81.1987,39,4.6,13,43009540000.0
19659,-14.4628,-76.3914,16,4.7,29,82972500000.0
19660,-14.552,-73.5921,12,4.6,34,66667680000.0
19661,-18.6761,-70.7558,44,4.6,20,71909500000.0
19662,-12.2195,-78.3772,27,4.9,0,291359135593.2201
19663,-11.0377,-77.051,118,5.0,0,291359135593.2201
19664,-9.8681,-78.9764,37,4.6,10,55328000000.0
19665,-8.107,-75.8787,38,4.8,32,15037537500.0
19666,-16.1673,-69.7543,256,4.9,20,71909500000.0
19667,-10.7135,-79.1847,44,4.6,10,55328000000.0
19668,-8.7639,-78.9447,75,4.9,10,55328000000.0
19669,-16.6692,-73.9141,34,6.5,20,71909500000.0
19670,-16.4289,-73.9987,28,4.9,20,71909500000.0
19671,-16.5874,-73.7502,30,4.8,20,71909500000.0
19672,-13.4966,-76.7619,53,4.8,22,87387300000.0
19673,-5.5664,-77.1073,38,4.6,36,37964700000.0
19674,-6.0497,-76.949,28,5.1,36,37964700000.0
19675,-16.5135,-73.6982,29,4.7,20,71909500000.0
19676,-18.1153,-71.7168,40,4.5,20,71909500000.0
19677,-16.4989,-73.7621,30,4.7,20,71909500000.0
19678,-3.5399,-80.213,53,4.8,13,43009540000.0
19679,-14.1355,-73.655,105,5.0,34,66667680000.0
19680,-13.9379,-76.2759,50,4.9,29,82972500000.0
19681,-4.2725,-79.2486,130,4.5,13,43009540000.0
19682,-15.9756,-74.6045,67,5.8,29,82972500000.0
19683,-9.8306,-75.5426,49,4.6,32,15037537500.0
19684,-6.5904,-78.6082,27,4.6,36,37964700000.0
19685,-5.0848,-75.0772,124,4.9,36,37964700000.0
19686,-16.8858,-74.3447,8,4.8,20,71909500000.0
19687,-8.6678,-80.0101,12,5.0,13,43009540000.0
19688,-8.1952,-74.4867,156,4.5,32,15037537500.0
19689,-7.5547,-75.7697,125,5.5,36,37964700000.0
19690,-6.2721,-75.6726,46,4.5,36,37964700000.0
19691,-14.6787,-75.4257,36,4.6,29,82972500000.0
19692,-10.5029,-74.6044,124,5.0,8,167976388949.99994
19693,-17.428,-73.0388,13,4.6,20,71909500000.0
19694,-15.37,-73.7552,119,4.6,29,82972500000.0
19695,-7.5534,-75.7512,111,4.5,36,37964700000.0
19696,-7.5747,-75.7807,107,5.2,36,37964700000.0
